"No_";"Name";"Customer Posting Group";"Creation Date";"VIP";"Country_Region Code";"City";"BirthDate";"MaritalStatus";"Gender";"EmailAddress";"AnnualIncome";"TotalChildren";"EducationLevel";"Occupation";"HomeOwner"
"CLI0023";"SYDNEY BENNETT";"S_3";"5/14/2015 12:00:00 AM";0;"TN";"Tozeur";"5/9/1968";"S";"F";"sydney23@adventure-works.com";"$100,000";3;"Bachelors";"Management";"N"
"CLI0030";"SHANNON WANG";"S_3";"6/16/2015 12:00:00 AM";0;"SE";"Umea";"6/26/1944";"S";"F";"shannon1@adventure-works.com";"$20,000";4;"High School";"Skilled Manual";"Y"
"CLI0034";"LUKE LAL";"S_3";"6/28/2016 12:00:00 AM";0;"CL";"Concepción";"3/7/1978";"S";"M";"luke18@adventure-works.com";"$40,000";0;"High School";"Skilled Manual";"N"
"CLI0053";"DENISE STONE";"S_3";"2/15/2016 12:00:00 AM";0;"PL";"Zakopane";"6/11/1947";"M";"F";"denise10@adventure-works.com";"$20,000";4;"High School";"Skilled Manual";"Y"
"CLI0592";"MARC MARTIN";"S_3";"6/8/2016 12:00:00 AM";0;"DO";"Barahona";"12/17/1948";"M";"M";"marc3@adventure-works.com";"$30,000";3;"Partial College";"Clerical";"Y"
"CLI0596";"MEGAN SANCHEZ";"S_3";"6/29/2016 12:00:00 AM";0;"IT";"Verona";"6/13/1977";"M";"F";"megan28@adventure-works.com";"$70,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0601";"LEONARD NARA";"S_3";"8/10/2016 12:00:00 AM";0;"IL";"Safed";"5/19/1950";"S";"M";"leonard18@adventure-works.com";"$30,000";3;"High School";"Skilled Manual";"N"
"CLI43063150";"PHILIP CARLSON";"S_5";"5/22/2014 12:00:00 AM";0;"BY";"Grodno";"3/16/1968";"S";"M";"philip17@adventure-works.com";"$70,000";0;"Bachelors";"Professional";"Y"
"CLI43064050";"JOE RANA";"S_5";"11/21/2017 12:00:00 AM";0;"CN";"Tianjin";"9/7/1965";"S";"M";"joe14@adventure-works.com";"$70,000";0;"Bachelors";"Professional";"N"
"CLI43066250";"KAYLEE HILL";"S_5";"10/26/2020 12:00:00 AM";0;"CD";"Kananga";"3/3/1964";"M";"F";"kaylee35@adventure-works.com";"$60,000";3;"Bachelors";"Professional";"Y"
"CLI43083100";"DAWN HUANG";"S_5";"5/22/2014 12:00:00 AM";0;"US";"Miami";"2/27/1949";"M";"F";"dawn7@adventure-works.com";"$20,000";2;"Partial High School";"Clerical";"Y"
"CLI1002";"KARI ALVAREZ";"S_5";"5/2/2018 12:00:00 AM";0;"AL";"Ksamil";"7/14/1963";"S";"F";"kari25@adventure-works.com";"$70,000";0;"Bachelors";"Professional";"N"
"CLI1054";"NICOLE RAMIREZ";"S_5";"3/15/2016 12:00:00 AM";0;"DK";"Skive";"6/21/1977";"M";"F";"nicole42@adventure-works.com";"$40,000";0;"High School";"Skilled Manual";"N"
"CLI1086";"MARIA ROBERTS";"S_5";"5/22/2014 12:00:00 AM";0;"DK";"Glostrup";"2/7/1976";"S";"F";"maria47@adventure-works.com";"$40,000";0;"Partial College";"Skilled Manual";"N"
"CLI1274";"ROBIN ALVAREZ";"S_5";"7/20/2016 12:00:00 AM";0;"NZ";;"10/9/1957";"M";"F";"robin2@adventure-works.com";"$150,000";2;"Partial College";"Professional";"Y"
"CLI1278";"RICKY VAZQUEZ";"S_5";"9/5/2016 12:00:00 AM";0;"CD";"Matadi";"10/27/1956";"M";"M";"ricky15@adventure-works.com";"$120,000";3;"High School";"Professional";"N"
"CLI1355";"AMANDA COOK";"S_5";"5/31/2019 12:00:00 AM";0;"NZ";"Nelson";"9/12/1963";"M";"F";"amanda3@adventure-works.com";"$90,000";0;"Partial College";"Professional";"Y"
"CLI1405";"TREVOR JENKINS";"S_5";"5/22/2014 12:00:00 AM";0;"MT";"RAbat";"2/27/1953";"S";"M";"trevor6@adventure-works.com";"$70,000";3;"Graduate Degree";"Management";"Y"
"CLI1419";"JAIME MORENO";"S_5";"5/22/2014 12:00:00 AM";0;"AL";"Ksamil";"3/4/1940";"M";"M";"jaime48@adventure-works.com";"$90,000";5;"Bachelors";"Management";"Y"
"CLI1420";"JULIAN GRIFFIN";"S_5";"5/22/2014 12:00:00 AM";0;"AL";"Ksamil";"1/1/1940";"M";"M";"julian20@adventure-works.com";"$90,000";5;"Bachelors";"Management";"Y"
"CLI1421";"ANDY ALVAREZ";"S_5";"5/22/2014 12:00:00 AM";0;"AL";"Ksamil";"7/25/1940";"S";"M";"andy9@adventure-works.com";"$90,000";5;"Bachelors";"Management";"Y"
"CLI1422";"RYAN THOMPSON";"S_5";"5/22/2014 12:00:00 AM";0;"AL";"Ksamil";"5/13/1940";"M";"M";"ryan38@adventure-works.com";"$110,000";2;"Graduate Degree";"Management";"Y"
"CLI1423";"SAMANTHA JENKINS";"S_5";"5/22/2014 12:00:00 AM";0;"AL";"Vlorë";"7/6/1968";"M";"F";"samantha32@adventure-works.com";"$90,000";4;"Partial College";"Skilled Manual";"Y"
"CLI1424";"DEANNA RAMOS";"S_5";"5/22/2014 12:00:00 AM";0;"AL";"Vlorë";"10/4/1962";"S";"F";"deanna44@adventure-works.com";"$10,000";1;"Graduate Degree";"Manual";"Y"
"CLI1443";"CARA ZHOU";"S_5";"2/18/2015 12:00:00 AM";0;"UA";"Kiev";"1/14/1937";"M";"F";"cara5@adventure-works.com";"$30,000";1;"Graduate Degree";"Clerical";"Y"
"CLI1452";"CYNTHIA MALHOTRA";"S_5";"5/22/2014 12:00:00 AM";0;"DZ";"Orán";"11/11/1978";"S";"F";"cynthia9@adventure-works.com";"$10,000";0;"Partial College";"Manual";"N"
"CLI1478";"TIFFANY WANG";"S_5";"3/8/2018 12:00:00 AM";0;"US";"Chicago";"10/16/1960";"M";"F";"tiffany1@adventure-works.com";"$30,000";3;"Bachelors";"Clerical";"Y"
"CLI1497";"LINDA NAVARRO";"S_5";"5/22/2014 12:00:00 AM";0;"CN";"Wuhan";"8/26/1969";"M";"F";"linda25@adventure-works.com";"$40,000";0;"Graduate Degree";"Clerical";"Y"
"CLI1503";"MARIO SHE";"S_5";"5/17/2021 12:00:00 AM";0;"NZ";"Dunedin";"4/2/1952";"M";"M";"mario0@adventure-works.com";"$20,000";2;"Partial College";"Manual";"Y"
"CLI1508";"SYDNEY BRYANT";"S_5";"3/10/2021 12:00:00 AM";0;"UA";"Odesa";"4/9/1954";"S";"F";"sydney40@adventure-works.com";"$80,000";4;"Partial College";"Professional";"Y"
"CLI1552";"MELINDA NAVARRO";"S_5";"5/22/2014 12:00:00 AM";0;"MT";"Mosta";"4/22/1974";"S";"F";"melinda5@adventure-works.com";"$80,000";0;"Bachelors";"Professional";"N"
"CLI1598";"KATRINA NATH";"S_5";"6/7/2017 12:00:00 AM";0;"US";"Boston";"11/26/1970";"S";"F";"katrina17@adventure-works.com";"$40,000";2;"Partial College";"Clerical";"Y"
"CLI1611";"ROGER HARUI";"S_5";"7/3/2019 12:00:00 AM";0;"BO";"Sucre";"7/26/1953";"M";"F";"roger4@adventure-works.com";"$30,000";1;"Bachelors";"Skilled Manual";"Y"
"CLI1612";"SETH ROBERTS";"S_5";"4/12/2018 12:00:00 AM";0;"BG";"Burgas";"7/13/1953";"M";"M";"seth40@adventure-works.com";"$30,000";1;"Bachelors";"Skilled Manual";"Y"
"CLI1636";"CAMERON LEWIS";"S_5";"6/17/2019 12:00:00 AM";0;"BO";"Cochabamba";"11/13/1958";"S";"M";"cameron39@adventure-works.com";"$60,000";4;"Graduate Degree";"Skilled Manual";"Y"
"CLI1640";"NICOLE TAYLOR";"S_5";"1/18/2021 12:00:00 AM";0;"CD";"Kenge";"8/28/1959";"S";"F";"nicole9@adventure-works.com";"$60,000";4;"Graduate Degree";"Skilled Manual";"N"
"CLI1690";"CANDACE MEHTA";"S_5";"7/3/2019 12:00:00 AM";0;"AL";"Durrës";"7/14/1964";"M";"F";"candace14@adventure-works.com";"$30,000";2;"Partial College";"Clerical";"N"
"CLI1702";"LINDA RUBIO";"S_5";"3/11/2021 12:00:00 AM";0;"NZ";"Rotorua";"4/7/1977";"S";"F";"linda36@adventure-works.com";"$30,000";0;"Partial College";"Clerical";"N"
"CLI1715";"KEITH ANDERSEN";"S_5";"3/24/2017 12:00:00 AM";0;"BO";"Oruro";"10/11/1974";"S";"M";"keith16@adventure-works.com";"$20,000";0;"Partial High School";"Manual";"N"
"CLI1730";"DALTON GRAY";"S_5";"9/2/2020 12:00:00 AM";0;"BG";"Burgas";"2/27/1973";"M";"M";"dalton76@adventure-works.com";"$60,000";1;"Graduate Degree";"Skilled Manual";"Y"
"CLI1731";"MARIAH WOOD";"S_5";"7/3/2019 12:00:00 AM";0;"AL";"Tirana";"5/17/1972";"S";"F";"mariah6@adventure-works.com";"$40,000";1;"Graduate Degree";"Skilled Manual";"Y"
"CLI1741";"ANGELICA PERRY";"S_5";"11/17/2020 12:00:00 AM";0;"NZ";"Queenstown";"12/23/1972";"M";"F";"angelica7@adventure-works.com";"$70,000";1;"Graduate Degree";"Professional";"Y"
"CLI1754";"SAMUEL RUSSELL";"S_5";"7/3/2019 12:00:00 AM";0;"BG";"Burgas";"5/5/1971";"M";"M";"samuel19@adventure-works.com";"$60,000";1;"Graduate Degree";"Professional";"Y"
"CLI1766";"ALYSSA MORGAN";"S_5";"7/3/2019 12:00:00 AM";0;"DZ";"Batna";"2/9/1970";"S";"F";"alyssa30@adventure-works.com";"$70,000";4;"Graduate Degree";"Professional";"Y"
"CLI1779";"CHARLES WALKER";"S_5";"4/29/2021 12:00:00 AM";0;"DK";"Kastrup";"10/14/1969";"S";"M";"charles27@adventure-works.com";"$60,000";2;"Graduate Degree";"Professional";"Y"
"CLI1802";"DAVID HAYES";"S_5";"7/3/2019 12:00:00 AM";0;"BG";"Burgas";"8/24/1963";"M";"M";"david56@adventure-works.com";"$60,000";4;"Bachelors";"Professional";"Y"
"CLI1819";"BLAKE GREEN";"S_5";"6/2/2020 12:00:00 AM";0;"UA";"Leópolis";"5/8/1960";"M";"M";"blake32@adventure-works.com";"$40,000";4;"High School";"Skilled Manual";"Y"
"CLI1828";"BENJAMIN TAYLOR";"S_5";"10/2/2020 12:00:00 AM";0;"UA";"Jersón";"7/9/1967";"S";"M";"benjamin43@adventure-works.com";"$60,000";0;"Graduate Degree";"Professional";"N"
"CLI1849";"DESTINY DAVIS";"S_5";"6/2/2021 12:00:00 AM";0;"UA";"Donetsk";"2/9/1958";"M";"F";"destiny5@adventure-works.com";"$70,000";5;"Graduate Degree";"Professional";"Y"
"CLI0544";"JENNIFER RUSSELL";"S_5";"5/22/2014 12:00:00 AM";0;"BO";"Tarija";"12/18/1978";"M";"F";"jennifer93@adventure-works.com";"$60,000";0;"Partial College";"Skilled Manual";"Y"
"CLI0689";"CEDRIC MA";"S_5";"7/24/2020 12:00:00 AM";0;"MT";"San Julián";"4/1/1962";"S";"M";"cedric15@adventure-works.com";"$70,000";1;"Partial College";"Skilled Manual";"N"
"CLI0691";"CHAD KUMAR";"S_5";"7/24/2020 12:00:00 AM";0;"MT";"Melliena";"9/1/1962";"S";"M";"chad9@adventure-works.com";"$70,000";1;"Partial College";"Skilled Manual";"Y"
"CLI0696";"MALLORY RUBIO";"S_5";"10/23/2020 12:00:00 AM";0;"MT";"Dingli";"5/1/1961";"S";"F";"mallory7@adventure-works.com";"$60,000";1;"Partial College";"Skilled Manual";"N"
"CLI0697";"ADAM ROSS";"S_5";"10/23/2020 12:00:00 AM";0;"MT";"Dingli";"3/8/1961";"M";"M";"adam2@adventure-works.com";"$60,000";1;"Bachelors";"Professional";"Y"
"CLI43058030";"RACHAEL KAPOOR";"S_6";"5/22/2014 12:00:00 AM";0;"DU";"Dubai";"11/16/1966";"M";"F";"rachael1@adventure-works.com";"$80,000";5;"Graduate Degree";"Management";"Y"
"CLI43080050";"GEORGE GONZALEZ";"S_6";"9/15/2014 12:00:00 AM";0;"SY";"Bosra";"6/13/1949";"M";"M";"george25@adventure-works.com";"$20,000";2;"Partial High School";"Clerical";"Y"
"CLI43090130";"ELIZABETH DAVIS";"S_6";"12/18/2020 12:00:00 AM";0;"YT";"Sada";"4/7/1973";"S";"F";"elizabeth9@adventure-works.com";"$70,000";0;"Partial College";"Professional";"N"
"CLI43090155";"ANA GRIFFIN";"S_6";"5/14/2021 12:00:00 AM";0;"YT";"Acoua";"7/3/1973";"S";"F";"ana19@adventure-works.com";"$70,000";0;"Partial College";"Professional";"N"
"CLI43092050";"KATIE SHE";"S_6";"5/22/2014 12:00:00 AM";0;"TH";"Hua Hin";"10/19/1956";"S";"NA";"katie3@adventure-works.com";"$70,000";2;"High School";"Skilled Manual";"Y"
"CLI43092060";"RAFAEL BLACK";"S_6";"1/15/2016 12:00:00 AM";0;"TH";"Phuket";"2/17/1956";"S";"M";"rafael44@adventure-works.com";"$70,000";2;"High School";"Skilled Manual";"Y"
"CLI43092100";"LATASHA MUNOZ";"S_6";"2/19/2020 12:00:00 AM";0;"TH";"Pattaya";"2/10/1957";"S";"F";"latasha7@adventure-works.com";"$80,000";2;"High School";"Professional";"Y"
"CLI43092120";"KELSEY BECKER";"S_6";"1/8/2020 12:00:00 AM";0;"TH";"Sukhothai";"10/21/1958";"S";"F";"kelsey19@adventure-works.com";"$130,000";0;"Graduate Degree";"Management";"N"
"CLI43092150";"RANDY XU";"S_6";"5/22/2014 12:00:00 AM";0;"TH";"Chiang Rai";"7/25/1958";"S";"M";"randy14@adventure-works.com";"$130,000";0;"Graduate Degree";"Management";"N"
"CLI1024";"DANA NAVARRO";"S_6";"10/23/2018 12:00:00 AM";0;"TH";"Bangkok";"4/8/1956";"S";"F";"dana2@adventure-works.com";"$70,000";1;"Partial College";"Skilled Manual";"Y"
"CLI1097";"JASON WRIGHT";"S_6";"1/5/2021 12:00:00 AM";0;"RU";"Kazán";"10/8/1975";"S";"M";"jason46@adventure-works.com";"$40,000";0;"High School";"Skilled Manual";"Y"
"CLI1153";"MEGAN HENDERSON";"S_6";"5/22/2014 12:00:00 AM";0;"VN";"Nha Trang";"2/10/1946";"M";"F";"megan55@adventure-works.com";"$60,000";5;"Bachelors";"Management";"Y"
"CLI1170";"MARIA REED";"S_6";"5/22/2014 12:00:00 AM";0;"MK";"Tetovo";"2/4/1948";"M";"F";"maria4@adventure-works.com";"$60,000";2;"Bachelors";"Management";"Y"
"CLI1225";"HAILEY PATTERSON";"S_6";"3/18/2016 12:00:00 AM";0;"GB";"Leeds";"9/16/1951";"S";"F";"hailey30@adventure-works.com";"$70,000";2;"High School";"Professional";"Y"
"CLI1226";"TIFFANY LI";"S_6";"12/5/2018 12:00:00 AM";0;"EE";"Valga";"9/6/1951";"S";"F";"tiffany3@adventure-works.com";"$70,000";2;"High School";"Professional";"Y"
"CLI1286";"CINDY PATEL";"S_6";"5/22/2014 12:00:00 AM";0;"MY";"Miri";"7/13/1955";"M";"F";"cindy3@adventure-works.com";"$130,000";3;"Partial College";"Professional";"Y"
"CLI1361";"ARTURO LAL";"S_6";"8/5/2020 12:00:00 AM";0;"EE";"Rapia";"10/26/1962";"M";"M";"arturo33@adventure-works.com";"$110,000";1;"Bachelors";"Management";"Y"
"CLI1385";"JON LUO";"S_6";"10/26/2018 12:00:00 AM";0;"TH";"Chiang Mai";"3/3/1935";"M";"M";"jon46@adventure-works.com";"$70,000";4;"Graduate Degree";"Management";"Y"
"CLI1413";"TERRANCE RAMAN";"S_6";"5/22/2014 12:00:00 AM";0;"MK";"Prilep";"7/8/1938";"M";"M";"terrance9@adventure-works.com";"$90,000";5;"Bachelors";"Management";"Y"
"CLI1415";"JOSE PATTERSON";"S_6";"2/26/2016 12:00:00 AM";0;"MK";"Kumanovo";"6/20/1938";"S";"M";"jose33@adventure-works.com";"$120,000";2;"Graduate Degree";"Management";"Y"
"CLI1418";"RAFAEL XIE";"S_6";"5/22/2014 12:00:00 AM";0;"CA";"Quebec";"6/26/1939";"M";"M";"rafael26@adventure-works.com";"$130,000";2;"Bachelors";"Management";"Y"
"CLI1445";"RAYMOND RODRIGUEZ";"S_6";"5/22/2014 12:00:00 AM";0;"SK";"Bratislava";"3/7/1940";"M";"M";"raymond20@adventure-works.com";"$10,000";2;"Partial College";"Manual";"Y"
"CLI1457";"DAMIEN SHAN";"S_6";"9/22/2014 12:00:00 AM";0;"YT";"Dembéni";"11/11/1977";"M";"M";"damien26@adventure-works.com";"$10,000";0;"High School";"Manual";"N"
"CLI1466";"WENDY ROMERO";"S_6";"5/22/2014 12:00:00 AM";0;"EE";"Elva";"5/15/1978";"S";"F";"wendy8@adventure-works.com";"$20,000";0;"Bachelors";"Clerical";"Y"
"CLI1479";"MIGUEL ALLEN";"S_6";"5/22/2014 12:00:00 AM";0;"BE";"Namur";"8/11/1960";"S";"M";"miguel24@adventure-works.com";"$30,000";3;"Bachelors";"Clerical";"Y"
"CLI1486";"KURT PAL";"S_6";"5/22/2014 12:00:00 AM";0;"DU";"Dubai";"1/17/1969";"S";"M";"kurt12@adventure-works.com";"$10,000";2;"High School";"Manual";"Y"
"CLI1493";"COLIN NATH";"S_6";"9/4/2015 12:00:00 AM";0;"DU";"Dubai";"9/9/1969";"S";"M";"colin41@adventure-works.com";"$30,000";0;"Bachelors";"Clerical";"Y"
"CLI1506";"MAURICE GOEL";"S_6";"5/20/2021 12:00:00 AM";0;"TH";"Pai";"8/25/1968";"M";"M";"maurice20@adventure-works.com";"$20,000";1;"Partial College";"Manual";"Y"
"CLI1513";"KATRINA BECKER";"S_6";"5/22/2014 12:00:00 AM";0;"EE";"Sindi";"3/19/1945";"M";"F";"katrina19@adventure-works.com";"$60,000";3;"Partial High School";"Skilled Manual";"Y"
"CLI1528";"BRYANT GARCIA";"S_6";"5/22/2014 12:00:00 AM";0;"FI";"Rauma";"10/27/1952";"M";"M";"bryant14@adventure-works.com";"$110,000";4;"Partial College";"Professional";"Y"
"CLI1534";"ALFREDO MORENO";"S_6";"2/12/2019 12:00:00 AM";0;"TH";"Ao Nang";"12/17/1949";"M";"M";"alfredo7@adventure-works.com";"$90,000";4;"High School";"Management";"Y"
"CLI1582";"CALVIN CHANDE";"S_6";"2/2/2016 12:00:00 AM";0;"EE";"Sindi";"5/22/1972";"M";"M";"calvin13@adventure-works.com";"$40,000";1;"Bachelors";"Skilled Manual";"Y"
"CLI1605";"DENNIS WU";"S_6";"6/25/2015 12:00:00 AM";0;"FI";"Kemi";"10/13/1930";"M";"M";"dennis8@adventure-works.com";"$50,000";1;"Graduate Degree";"Skilled Manual";"Y"
"CLI1619";"KATHERINE BRYANT";"S_6";"6/12/2014 12:00:00 AM";0;"ZA";"Soweto";"6/20/1954";"M";"F";"katherine44@adventure-works.com";"$40,000";1;"Partial College";"Clerical";"Y"
"CLI1658";"LUCAS EVANS";"S_6";"7/3/2019 12:00:00 AM";0;"FI";"Naantali";"5/14/1967";"M";"M";"lucas10@adventure-works.com";"$20,000";1;"Partial College";"Manual";"Y"
"CLI1661";"FREDERICK SUBRAM";"S_6";"7/3/2019 12:00:00 AM";0;"DU";"Dubai";"12/16/1967";"S";"M";"frederick12@adventure-works.com";"$30,000";1;"Bachelors";"Clerical";"N"
"CLI1662";"WHITNEY SRINI";"S_6";"7/3/2019 12:00:00 AM";0;"YT";"Bandraboua";"8/13/1967";"S";"F";"whitney7@adventure-works.com";"$30,000";1;"Bachelors";"Clerical";"N"
"CLI1750";"KEVIN SCOTT";"S_6";"7/3/2019 12:00:00 AM";0;"DU";"Dubai";"4/16/1969";"S";"M";"kevin50@adventure-works.com";"$60,000";1;"Graduate Degree";"Professional";"Y"
"CLI1755";"SYDNEY PETERSON";"S_6";"7/23/2019 12:00:00 AM";0;"YT";"Kani-Kéli";"6/8/1971";"S";"F";"sydney15@adventure-works.com";"$60,000";1;"Graduate Degree";"Professional";"Y"
"CLI1770";"JADA COLLINS";"S_6";"7/3/2019 12:00:00 AM";0;"MK";"Bitola";"9/7/1967";"S";"F";"jada15@adventure-works.com";"$70,000";2;"Bachelors";"Skilled Manual";"Y"
"CLI1771";"ISABELLA SIMMONS";"S_6";"7/3/2019 12:00:00 AM";0;"TH";"Krabi";"10/21/1967";"S";"F";"isabella25@adventure-works.com";"$70,000";2;"Bachelors";"Skilled Manual";"Y"
"CLI1833";"TANYA GILL";"S_6";"11/2/2020 12:00:00 AM";0;"DU";"Dubai";"8/19/1960";"M";"F";"tanya10@adventure-works.com";"$60,000";1;"Partial College";"Skilled Manual";"Y"
"CLI1847";"ALLISON GONZALEZ";"S_6";"5/14/2021 12:00:00 AM";0;"TH";"Hat Yai";"10/13/1958";"M";"F";"allison31@adventure-works.com";"$60,000";1;"Bachelors";"Professional";"Y"
"CLI0054";"JAIME NATH";"S_6";"2/25/2016 12:00:00 AM";0;"TH";"Udon Thani";"9/23/1947";"M";"M";"jaime41@adventure-works.com";"$20,000";4;"High School";"Skilled Manual";"Y"
"CLI0700";"JULIA NELSON";"S_6";"5/10/2021 12:00:00 AM";0;"MK";"Gevgelija";"4/21/1965";"S";"F";"julia7@adventure-works.com";"$80,000";5;"Bachelors";"Professional";"Y"
"CLI43054010";"FRANK CARLSON";"S_7";"7/18/2018 12:00:00 AM";0;"ES";"Cuenca";"11/18/1969";"M";"M";"frank26@adventure-works.com";"$100,000";1;"Graduate Degree";"Management";"Y"
"CLI43054030";"ORLANDO ASHE";"S_7";"6/29/2017 12:00:00 AM";0;"ES";"Frias";"11/28/1968";"S";"M";"orlando5@adventure-works.com";"$60,000";2;"Bachelors";"Professional";"N"
"CLI43054040";"ANGELA HENDERSON";"S_7";"7/3/2019 12:00:00 AM";0;"ES";"Sabinosa";"7/3/1970";"M";"F";"angela7@adventure-works.com";"$80,000";4;"Graduate Degree";"Management";"Y"
"CLI43054100";"BRENDA PEREZ";"S_7";"6/17/2014 12:00:00 AM";0;"ES";"Viniegra de Abajo";"9/16/1970";"S";"F";"brenda25@adventure-works.com";"$80,000";4;"Graduate Degree";"Management";"Y"
"CLI43054115";"BYRON CARLSON";"S_7";"5/22/2014 12:00:00 AM";0;"CZ";"Pilsen";"3/7/1970";"S";"M";"byron12@adventure-works.com";"$90,000";2;"Bachelors";"Professional";"Y"
"CLI43054150";"STACY ALVAREZ";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Jorquera";"2/19/1968";"S";"F";"stacy6@adventure-works.com";"$60,000";2;"Bachelors";"Professional";"N"
"CLI43054190";"KATE RAJI";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Ohanes";"4/27/1969";"S";"F";"kate18@adventure-works.com";"$110,000";1;"Graduate Degree";"Management";"Y"
"CLI43054215";"KAYLEE COOK";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Redes";"11/9/1969";"S";"F";"kaylee18@adventure-works.com";"$110,000";1;"Graduate Degree";"Management";"Y"
"CLI1080";"HUNTER ROBINSON";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Bárcena Mayor";"1/26/1976";"S";"M";"hunter50@adventure-works.com";"$40,000";0;"Partial College";"Skilled Manual";"N"
"CLI1148";"KRISTI PEREZ";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Reinosa";"12/18/1945";"S";"F";"kristi39@adventure-works.com";"$70,000";5;"Bachelors";"Management";"Y"
"CLI1149";"JAMES BROWN";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Lastres";"9/13/1945";"M";"M";"james79@adventure-works.com";"$60,000";4;"Bachelors";"Management";"Y"
"CLI1195";"NATALIE ADAMS";"S_7";"6/12/2020 12:00:00 AM";0;"CZ";"Liberec";"2/11/1950";"S";"F";"natalie58@adventure-works.com";"$60,000";2;"Partial College";"Professional";"Y"
"CLI1221";"ALEXANDRA RIVERA";"S_7";"5/22/2014 12:00:00 AM";0;"FI";"Naantali";"8/17/1950";"M";"F";"alexandra11@adventure-works.com";"$80,000";3;"Bachelors";"Management";"Y"
"CLI1266";"LATOYA GOEL";"S_7";"8/24/2018 12:00:00 AM";0;"CZ";"Praga";"10/6/1958";"M";"F";"latoya18@adventure-works.com";"$130,000";2;"Partial College";"Professional";"N"
"CLI1318";"KATELYN KELLY";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Madrid";"4/12/1965";"M";"F";"katelyn1@adventure-works.com";"$110,000";2;"Bachelors";"Management";"Y"
"CLI1337";"ROBERT LEE";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Oviedo";"5/4/1964";"M";"M";"robert82@adventure-works.com";"$130,000";2;"Graduate Degree";"Management";"Y"
"CLI1396";"IAN GONZALES";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Gijón";"3/5/1954";"M";"M";"ian57@adventure-works.com";"$60,000";2;"High School";"Professional";"N"
"CLI1473";"SHANNON LIANG";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Torrelavega";"5/22/1960";"S";"F";"shannon15@adventure-works.com";"$10,000";1;"High School";"Manual";"N"
"CLI1519";"DUSTIN DENG";"S_7";"5/22/2014 12:00:00 AM";0;"ES";"Santander";"9/1/1946";"M";"M";"dustin1@adventure-works.com";"$170,000";4;"Bachelors";"Management";"Y"
"CLI1525";"DEANNA PEREZ";"S_7";"6/27/2017 12:00:00 AM";0;"IS";"Ólafsvik";"8/22/1953";"S";"F";"deanna24@adventure-works.com";"$120,000";2;"Bachelors";"Management";"Y"
"CLI1812";"SHELBY ROGERS";"S_7";"6/25/2020 12:00:00 AM";0;"ES";"Cauta";"11/3/1962";"M";"F";"shelby19@adventure-works.com";"$70,000";1;"Partial College";"Skilled Manual";"Y"
"CLI1824";"LUKE COLEMAN";"S_7";"10/1/2020 12:00:00 AM";0;"ES";"Marbella";"8/21/1967";"S";"M";"luke24@adventure-works.com";"$70,000";0;"Partial College";"Skilled Manual";"N"
"CLI43099030";"BONNIE JAI";"S_8";"8/26/2020 12:00:00 AM";0;"AR";"Buenos Aires";"5/23/1959";"M";"F";"bonnie17@adventure-works.com";"$130,000";0;"Graduate Degree";"Management";"Y"
"CLI43099035";"JACKSON WASHINGTON";"S_8";"7/3/2019 12:00:00 AM";0;"NO";"Oslo";"10/22/1966";"M";"M";"jackson15@adventure-works.com";"$130,000";0;"Graduate Degree";"Management";"Y"
"CLI43099040";"CHRISTOPHER JOHNSON";"S_8";"8/16/2016 12:00:00 AM";0;"AR";"Buenos Aires";"5/8/1957";"M";"M";"christopher25@adventure-works.com";"$80,000";2;"Partial High School";"Skilled Manual";"N"
"CLI1214";"ERICA HUANG";"S_8";"10/4/2016 12:00:00 AM";0;"AR";"Buenos Aires";"2/23/1950";"M";"F";"erica5@adventure-works.com";"$60,000";2;"Partial College";"Professional";"Y"
"CLI1333";"TAYLOR HOWARD";"S_8";"7/20/2017 12:00:00 AM";0;"AR";"Buenos Aires";"5/5/1964";"S";"F";"taylor14@adventure-works.com";"$90,000";0;"Partial College";"Professional";"N"
"CLI1538";"ERIKA GOMEZ";"S_8";"5/22/2014 12:00:00 AM";0;"AR";"Rosario";"6/12/1947";"M";"F";"erika0@adventure-works.com";"$90,000";5;"Partial High School";"Skilled Manual";"N"
"CLI1554";"JON GAO";"S_8";"9/5/2014 12:00:00 AM";0;"NO";"Trondheim";"7/8/1974";"M";"M";"jon35@adventure-works.com";"$120,000";5;"Partial High School";"Professional";"Y"
"CLI1648";"CHRISTINE CHANDE";"S_8";"7/3/2019 12:00:00 AM";0;"AR";"Rosario";"3/14/1968";"M";"F";"christine10@adventure-works.com";"$30,000";1;"Bachelors";"Clerical";"Y"
"CLI1727";"RYAN SMITH";"S_8";"11/5/2020 12:00:00 AM";0;"NO";"Kristiansand";"3/23/1973";"S";"M";"ryan39@adventure-works.com";"$50,000";1;"Graduate Degree";"Skilled Manual";"Y"
